16139,831,439,34,358
16140,832,434,33,365
16141,836,429,29,,,378
16142,837,425,30,,,382
16143,843,423,27,,,393
16146,856,430,27,,,399
16147,866,433,25,,,408
16148,868,428,28,,,412
16149,869,425,28,,,416
16150,869,420,22,,,427
16153,869,418,22,,,429
16154,884,423,22,,,439
